Date,Open,High,Low,Close,Adj Close,Volume
2001-12-31,5242.399902,5258.000000,5203.600098,5217.399902,5217.399902,91481000
2002-01-01,null,null,null,null,null,null
2002-01-02,5217.399902,5261.899902,5195.200195,5218.299805,5218.299805,630830000
2002-01-03,5218.299805,5328.399902,5218.299805,5318.799805,5318.799805,928236000
2002-01-04,5318.799805,5362.299805,5313.899902,5323.799805,5323.799805,1097681000
2002-01-07,5323.799805,5354.200195,5277.700195,5293.600098,5293.600098,900070000
2002-01-08,5293.600098,5307.299805,5238.700195,5250.399902,5250.399902,1495695000
2002-01-09,5250.399902,5250.399902,5200.700195,5228.500000,5228.500000,1513884000
2002-01-10,5228.500000,5228.500000,5177.600098,5190.700195,5190.700195,1821097000
2002-01-11,5190.700195,5229.500000,5171.700195,5198.600098,5198.600098,1295964000
2002-01-14,5198.600098,5198.600098,5095.600098,5113.500000,5113.500000,992953000
2002-01-15,5113.500000,5175.399902,5081.899902,5166.000000,5166.000000,1339596000
2002-01-16,5166.000000,5168.100098,5106.000000,5127.600098,5127.600098,1359828000
2002-01-17,5127.600098,5180.299805,5114.799805,5138.500000,5138.500000,1201297000
2002-01-18,5138.399902,5150.799805,5103.200195,5126.799805,5126.799805,1240965000
2002-01-21,5126.799805,5146.500000,5086.000000,5138.500000,5138.500000,768790000
2002-01-22,5138.500000,5207.200195,5124.100098,5149.200195,5149.200195,1282061000
2002-01-23,5149.200195,5201.000000,5123.399902,5180.700195,5180.700195,1350862000
2002-01-24,5180.600098,5263.399902,5180.600098,5233.100098,5233.100098,1542325000
2002-01-25,5233.100098,5233.100098,5162.600098,5193.100098,5193.100098,1005766000
2002-01-28,5193.000000,5249.899902,5193.000000,5223.600098,5223.600098,1162073000
2002-01-29,5223.600098,5243.200195,5131.399902,5131.399902,5131.399902,1440669000
2002-01-30,5131.399902,5131.399902,5052.799805,5089.299805,5089.299805,1587506000
2002-01-31,5089.299805,5176.399902,5088.700195,5164.799805,5164.799805,1251560000
2002-02-01,5164.799805,5227.399902,5164.799805,5189.700195,5189.700195,1287733000
2002-02-04,5189.700195,5189.700195,5139.700195,5167.299805,5167.299805,1129378000
2002-02-05,5167.299805,5167.299805,5056.799805,5093.399902,5093.399902,1855334000
2002-02-06,5093.399902,5106.899902,5038.299805,5073.799805,5073.799805,1569711000
2002-02-07,5073.799805,5127.000000,5038.299805,5127.000000,5127.000000,1503798000
2002-02-08,5127.000000,5147.700195,5105.000000,5128.100098,5128.100098,1252660000
2002-02-11,5128.100098,5173.600098,5128.100098,5161.799805,5161.799805,1126447000
2002-02-12,5161.799805,5216.899902,5130.100098,5135.700195,5135.700195,1421478000
2002-02-13,5135.700195,5164.600098,5097.700195,5153.899902,5153.899902,1666439000
2002-02-14,5153.899902,5238.000000,5151.899902,5208.799805,5208.799805,1480421000
2002-02-15,5208.700195,5235.399902,5174.799805,5182.500000,5182.500000,1231771000
2002-02-18,5182.500000,5195.700195,5152.299805,5154.299805,5154.299805,802308000
2002-02-19,5154.299805,5154.299805,5089.000000,5092.500000,5092.500000,1413038000
2002-02-20,5092.500000,5092.500000,5015.500000,5024.200195,5024.200195,1627400000
2002-02-21,5024.100098,5096.600098,5024.100098,5073.299805,5073.299805,1392436000
2002-02-22,5073.299805,5074.100098,5016.000000,5050.799805,5050.799805,1176774000
2002-02-25,5050.799805,5105.700195,5047.899902,5100.700195,5100.700195,1219187000
2002-02-26,5100.799805,5157.399902,5100.799805,5139.000000,5139.000000,1688888000
2002-02-27,5139.000000,5196.899902,5129.600098,5178.399902,5178.399902,1816678000
2002-02-28,5178.399902,5178.399902,5093.700195,5101.000000,5101.000000,1717997000
2002-03-01,5101.000000,5172.299805,5101.000000,5169.000000,5169.000000,1236433000
2002-03-04,5169.000000,5270.700195,5169.000000,5242.000000,5242.000000,1491304000
2002-03-05,5242.000000,5269.399902,5208.000000,5214.000000,5214.000000,1428424000
2002-03-06,5214.000000,5251.000000,5188.500000,5245.500000,5245.500000,1321399000
2002-03-07,5245.500000,5317.600098,5245.500000,5282.100098,5282.100098,1791389000
2002-03-08,5282.100098,5328.600098,5252.700195,5285.700195,5285.700195,1270976000
2002-03-11,5285.700195,5313.600098,5257.299805,5258.899902,5258.899902,887625000
2002-03-12,5258.899902,5258.899902,5200.600098,5252.500000,5252.500000,1198671000
2002-03-13,5252.500000,5307.299805,5237.600098,5272.000000,5272.000000,1240671000
2002-03-14,5272.000000,5272.000000,5237.200195,5261.399902,5261.399902,1016366000
2002-03-15,5261.399902,5297.200195,5243.500000,5292.700195,5292.700195,1284867000
2002-03-18,5292.700195,5320.799805,5278.700195,5299.899902,5299.899902,1151283000
2002-03-19,5299.899902,5331.600098,5299.899902,5316.100098,5316.100098,1390046000
2002-03-20,5316.100098,5316.100098,5253.500000,5266.899902,5266.899902,1305529000
2002-03-21,5266.899902,5279.700195,5240.100098,5253.299805,5253.299805,1322076000
2002-03-22,5253.299805,5268.399902,5235.299805,5250.500000,5250.500000,1738214000
2002-03-25,5250.500000,5298.399902,5203.600098,5203.600098,5203.600098,1321371000
2002-03-26,5203.600098,5222.200195,5170.500000,5195.500000,5195.500000,1745513000
2002-03-27,5195.500000,5225.399902,5189.399902,5214.700195,5214.700195,1449219000
2002-03-28,5214.700195,5286.399902,5214.700195,5271.799805,5271.799805,1175056000
2002-03-29,null,null,null,null,null,null
2002-04-01,null,null,null,null,null,null
2002-04-02,5271.799805,5271.799805,5231.500000,5251.399902,5251.399902,1289126000
2002-04-03,5251.399902,5268.399902,5235.399902,5247.799805,5247.799805,1171639000
2002-04-04,5247.799805,5247.799805,5187.700195,5209.500000,5209.500000,1360501000
2002-04-05,5209.500000,5261.100098,5207.000000,5233.600098,5233.600098,1169059000
2002-04-08,5233.600098,5238.799805,5149.299805,5178.600098,5178.600098,1354333000
2002-04-09,5178.600098,5213.200195,5164.600098,5179.600098,5179.600098,1594055000
2002-04-10,5179.600098,5236.100098,5155.100098,5229.100098,5229.100098,1484239000
2002-04-11,5229.100098,5243.700195,5136.299805,5137.399902,5137.399902,2131374000
2002-04-12,5137.399902,5179.899902,5137.399902,5161.000000,5161.000000,1675198000
2002-04-15,5161.000000,5209.000000,5153.200195,5201.399902,5201.399902,1207913000
2002-04-16,5201.399902,5259.899902,5201.399902,5259.899902,5259.899902,1507658000
2002-04-17,5259.899902,5292.299805,5256.600098,5263.899902,5263.899902,1734308000
2002-04-18,5263.899902,5291.600098,5229.399902,5229.399902,5229.399902,1446234000
2002-04-19,5229.399902,5248.899902,5210.399902,5243.600098,5243.600098,1382113000
2002-04-22,5243.600098,5243.600098,5209.500000,5221.500000,5221.500000,1403822000
2002-04-23,5221.500000,5241.600098,5171.500000,5191.000000,5191.000000,1828768000
2002-04-24,5191.000000,5225.299805,5169.000000,5218.200195,5218.200195,1704090000
2002-04-25,5218.200195,5218.200195,5116.000000,5197.500000,5197.500000,2237812000
2002-04-26,5197.500000,5218.000000,5141.899902,5159.000000,5159.000000,1515311000
2002-04-29,5159.000000,5171.399902,5123.700195,5153.899902,5153.899902,1088950000
2002-04-30,5153.899902,5168.799805,5131.899902,5165.600098,5165.600098,1389388000
2002-05-01,5165.600098,5177.700195,5125.000000,5125.500000,5125.500000,1035651000
2002-05-02,5125.500000,5192.700195,5125.500000,5174.100098,5174.100098,1821780000
2002-05-03,5174.100098,5236.000000,5146.500000,5203.100098,5203.100098,2132293000
2002-05-06,null,null,null,null,null,null
2002-05-07,5203.100098,5203.100098,5082.700195,5119.899902,5119.899902,1685191000
2002-05-08,5119.899902,5209.100098,5119.899902,5209.100098,5209.100098,1507580000
2002-05-09,5209.100098,5216.600098,5178.299805,5197.600098,5197.600098,1601004000
2002-05-10,5197.600098,5204.299805,5160.200195,5171.200195,5171.200195,1328566000
2002-05-13,5171.200195,5208.200195,5147.500000,5204.799805,5204.799805,1267997000
2002-05-14,5204.799805,5260.899902,5181.899902,5239.500000,5239.500000,1639074000
2002-05-15,5239.500000,5272.200195,5236.700195,5259.100098,5259.100098,1719006000
2002-05-16,5259.100098,5278.899902,5241.899902,5248.500000,5248.500000,1491165000
2002-05-17,5248.500000,5282.200195,5211.899902,5218.000000,5218.000000,1215758000
2002-05-20,5218.000000,5246.500000,5200.299805,5208.100098,5208.100098,826481000
2002-05-21,5208.100098,5242.399902,5187.600098,5197.200195,5197.200195,1330375000
2002-05-22,5197.200195,5200.500000,5137.000000,5151.899902,5151.899902,1485300000
2002-05-23,5151.899902,5195.899902,5129.399902,5175.299805,5175.299805,1350431000
2002-05-24,5175.299805,5197.100098,5166.799805,5169.100098,5169.100098,1202782000
2002-05-27,5169.100098,5187.899902,5136.000000,5136.299805,5136.299805,1187779000
2002-05-28,5136.299805,5169.100098,5062.399902,5074.200195,5074.200195,2021223000
2002-05-29,5074.200195,5085.100098,5056.399902,5083.000000,5083.000000,1819305000
2002-05-30,5083.000000,5083.000000,5016.899902,5040.799805,5040.799805,1860042000
2002-05-31,5040.799805,5085.100098,5036.299805,5085.100098,5085.100098,1882118000
2002-06-03,null,null,null,null,null,null
2002-06-04,null,null,null,null,null,null
2002-06-05,5085.100098,5085.100098,4971.399902,4989.200195,4989.200195,1863203000
2002-06-06,4989.100098,5016.700195,4951.399902,4957.600098,4957.600098,1980855000
2002-06-07,4957.600098,4957.600098,4851.200195,4920.399902,4920.399902,1672065000
2002-06-10,4920.399902,4948.299805,4905.000000,4928.200195,4928.200195,1268007000
2002-06-11,4928.200195,4943.700195,4888.299805,4934.799805,4934.799805,1495113000
2002-06-12,4934.799805,4934.799805,4850.799805,4851.700195,4851.700195,1430983000
2002-06-13,4851.700195,4882.799805,4762.200195,4771.899902,4771.899902,1581595000
2002-06-14,4771.899902,4771.899902,4565.399902,4630.799805,4630.799805,2409801000
2002-06-17,4630.799805,4761.700195,4630.799805,4756.799805,4756.799805,1528700000
2002-06-18,4756.799805,4775.100098,4697.700195,4702.000000,4702.000000,1560406000
2002-06-19,4702.000000,4702.000000,4616.700195,4652.399902,4652.399902,1866288000
2002-06-20,4652.399902,4679.600098,4568.399902,4580.299805,4580.299805,1747589000
2002-06-21,4580.299805,4641.399902,4506.299805,4605.399902,4605.399902,1553388000
2002-06-24,4605.299805,4644.600098,4537.700195,4541.899902,4541.899902,1392884000
2002-06-25,4541.899902,4648.100098,4541.899902,4631.000000,4631.000000,1737983000
2002-06-26,4631.000000,4631.000000,4442.899902,4531.000000,4531.000000,2136815000
2002-06-27,4531.000000,4589.600098,4521.000000,4540.700195,4540.700195,2004122000
2002-06-28,4540.600098,4657.100098,4540.600098,4656.399902,4656.399902,1770741000
2002-07-01,4656.399902,4708.700195,4620.700195,4685.799805,4685.799805,1440558000
2002-07-02,4685.799805,4685.799805,4530.700195,4546.799805,4546.799805,1528863000
2002-07-03,4546.799805,4572.700195,4392.600098,4392.600098,4392.600098,2070105000
2002-07-04,4392.600098,4471.700195,4392.600098,4471.200195,4471.200195,1243592000
2002-07-05,4471.200195,4618.799805,4471.200195,4615.700195,4615.700195,1491220000
2002-07-08,4615.600098,4615.600098,4552.000000,4601.299805,4601.299805,1273599000
2002-07-09,4601.299805,4636.100098,4493.000000,4542.899902,4542.899902,1808114000
2002-07-10,4542.899902,4542.899902,4420.100098,4420.100098,4420.100098,1679877000
2002-07-11,4420.100098,4420.100098,4230.000000,4230.100098,4230.100098,1941559000
2002-07-12,4230.000000,4341.100098,4171.000000,4224.100098,4224.100098,1798720000
2002-07-15,4224.100098,4258.700195,3974.600098,3994.500000,3994.500000,1967103000
2002-07-16,3994.500000,4080.000000,3860.300049,4021.899902,4021.899902,2784455000
2002-07-17,4021.899902,4200.000000,3966.800049,4190.600098,4190.600098,3273427000
2002-07-18,4190.600098,4301.200195,4168.100098,4297.299805,4297.299805,2312465000
2002-07-19,4297.299805,4297.299805,4098.299805,4098.299805,4098.299805,1629787000
2002-07-22,4098.299805,4098.299805,3895.500000,3895.500000,3895.500000,1653423000
2002-07-23,3895.500000,3994.399902,3794.399902,3858.000000,3858.000000,1947629000
2002-07-24,3858.000000,3858.000000,3625.899902,3777.100098,3777.100098,2566860000
2002-07-25,3777.100098,3965.899902,3777.100098,3965.899902,3965.899902,2624539000
2002-07-26,3965.899902,4029.500000,3854.199951,4016.699951,4016.699951,1712905000
2002-07-29,4016.600098,4202.700195,4016.600098,4202.700195,4202.700195,1810431000
2002-07-30,4202.700195,4271.299805,4133.700195,4180.899902,4180.899902,1604779000
2002-07-31,4180.899902,4306.100098,4169.399902,4246.200195,4246.200195,2186077000
2002-08-01,4246.200195,4282.399902,4043.500000,4044.500000,4044.500000,1580874000
2002-08-02,4044.500000,4102.500000,4023.300049,4075.600098,4075.600098,1465225000
2002-08-05,4075.500000,4080.899902,3946.399902,3996.399902,3996.399902,1246155000
2002-08-06,3996.399902,4136.100098,3900.699951,4131.000000,4131.000000,1848114000
2002-08-07,4131.000000,4206.899902,4069.000000,4094.399902,4094.399902,1467236000
2002-08-08,4094.399902,4240.500000,4094.399902,4240.500000,4240.500000,1475889000
2002-08-09,4240.500000,4322.399902,4190.399902,4322.399902,4322.399902,1350526000
2002-08-12,4322.399902,4322.399902,4212.700195,4221.600098,4221.600098,872799000
2002-08-13,4221.600098,4271.700195,4162.500000,4271.700195,4271.700195,1874765000
2002-08-14,4271.700195,4271.700195,4158.299805,4171.100098,4171.100098,1376470000
2002-08-15,4171.100098,4345.700195,4171.100098,4327.500000,4327.500000,1394786000
2002-08-16,4327.500000,4382.299805,4285.899902,4330.000000,4330.000000,1316242000
2002-08-19,4330.000000,4432.299805,4307.700195,4426.899902,4426.899902,1272622000
2002-08-20,4426.799805,4452.399902,4361.500000,4368.899902,4368.899902,1338496000
2002-08-21,4368.899902,4466.399902,4348.899902,4364.799805,4364.799805,1745245000
2002-08-22,4364.799805,4437.200195,4364.799805,4434.700195,4434.700195,1489677000
2002-08-23,4434.700195,4455.299805,4389.799805,4389.799805,4389.799805,962748000
2002-08-26,null,null,null,null,null,null
2002-08-27,4389.799805,4464.000000,4358.299805,4449.700195,4449.700195,1053274000
2002-08-28,4449.700195,4449.700195,4274.000000,4274.000000,4274.000000,1509387000
2002-08-29,4274.000000,4274.000000,4179.299805,4209.299805,4209.299805,1177941000
2002-08-30,4209.299805,4259.299805,4173.500000,4227.299805,4227.299805,1143151000
2002-09-02,4227.299805,4227.299805,4156.200195,4180.899902,4180.899902,663090000
2002-09-03,4180.899902,4180.899902,3991.000000,4028.699951,4028.699951,1676898000
2002-09-04,4028.600098,4071.600098,3990.300049,4027.000000,4027.000000,1578398000
2002-09-05,4026.899902,4064.699951,3918.600098,4011.000000,4011.000000,1635534000
2002-09-06,4011.000000,4138.299805,3981.899902,4107.200195,4107.200195,1281621000
2002-09-09,4107.200195,4107.200195,4035.500000,4062.399902,4062.399902,1008748000
2002-09-10,4062.399902,4177.600098,4062.399902,4175.500000,4175.500000,1312629000
2002-09-11,4175.500000,4246.399902,4129.399902,4210.700195,4210.700195,1121109000
2002-09-12,4210.700195,4210.700195,4078.699951,4084.899902,4084.899902,1737951000
2002-09-13,4084.899902,4085.300049,3927.800049,4008.000000,4008.000000,1792390000
2002-09-16,4008.000000,4068.399902,3973.699951,4044.300049,4044.300049,902449000
2002-09-17,4044.300049,4150.200195,4014.699951,4025.199951,4025.199951,1502484000
2002-09-18,4025.100098,4025.100098,3865.399902,3865.399902,3865.399902,1665564000
2002-09-19,3865.399902,3896.899902,3781.600098,3813.500000,3813.500000,2066998000
2002-09-20,3813.500000,4064.100098,3755.600098,3860.100098,3860.100098,4420947000
2002-09-23,3860.100098,3925.199951,3717.800049,3739.399902,3739.399902,1271055000
2002-09-24,3739.399902,3761.100098,3609.899902,3671.100098,3671.100098,2019212000
2002-09-25,3671.100098,3771.500000,3624.199951,3696.300049,3696.300049,2047010000
2002-09-26,3696.199951,3850.600098,3696.199951,3850.600098,3850.600098,1973983000
2002-09-27,3850.600098,3920.300049,3831.199951,3907.199951,3907.199951,1449881000
2002-09-30,3907.199951,3907.199951,3669.699951,3721.800049,3721.800049,2298956000
2002-10-01,3721.800049,3806.399902,3690.399902,3797.399902,3797.399902,1801208000
2002-10-02,3797.399902,3925.600098,3797.399902,3905.300049,3905.300049,1915720000
2002-10-03,3905.199951,3961.500000,3855.500000,3880.300049,3880.300049,1732009000
